Well Name;Zone Name;Zone Top;Zone Base;TD;KB;X;Y;Cum
EA2051;CL;2868;;;;482967;9531692;0
EA2051;EC;2647;;;;482967;9531692;15
EA2051;ER;1153;;;;482967;9531692;0
EA2051;MO;5714;;;;482967;9531692;36
EA2051;OS;2945;;;;482967;9531692;7
EA2051;SC;7317;;;;482967;9531692;0
EA2054;CB;3019;;;;487772;9535797;0
EA2054;CL;3095;;;;487772;9535797;0
EA2054;EC;2889;;;;487772;9535797;1
EA2054;MO;6002;;;;487772;9535797;66
EA2054;OS;3214;;;;487772;9535797;2
EA2054;SC;7248;;;;487772;9535797;0
EA2056;BT;221;;;;480589;9528729;0
EA2056;CB;2577;;;;480589;9528729;0
EA2056;CL;2723;;;;480589;9528729;0
EA2056;EC;1991;;;;480589;9528729;133
EA2056;ER;677;;;;480589;9528729;0
EA2056;HL;1502;;;;480589;9528729;50
EA2057;AT;725;;;;485023;9528793;0
EA2057;BT;1115;;;;485023;9528793;179
EA205;CL;2842;;;;476601;9528707;0
EA205;EC;2306;;;;476601;9528707;6
EA205;ER;113;;;;476601;9528707;0
EA205;HL;1154;;;;476601;9528707;0
EA2062;CB;3195;;;;475800;9525402;0
EA2062;CL;3324;;;;475800;9525402;0
EA2062;EC;2638;;;;475800;9525402;48
EA2062;ER;239;;;;475800;9525402;52
EA2062;HL;1960;;;;475800;9525402;12
EA2062;HR;0;;;;475800;9525402;0
EA2062;OS;3492;;;;475800;9525402;17
EA2062;TE;2456;;;;475800;9525402;0
EA2063;EC;3428;;;;471338;9523354;0
EA2063;ER;2227;;;;471338;9523354;98
EA2063;OS;3820;;;;471338;9523354;12
EA2063;TR;939;;;;471338;9523354;125
EA2063;VE;0;;;;471338;9523354;0
EA2064;CL;4961;;;;489914;9534446;0
EA2064;EC;4732;;;;489914;9534446;0
EA2064;MO;6426;;;;489914;9534446;659
EA2064;OS;4961;;;;489914;9534446;0
EA2064;SC;7762;;;;489914;9534446;73
EA2064;VE;410;;;;489914;9534446;0
EA2066;CB;3782;;;;489547;9535224;0
EA2066;CL;3952;;;;489547;9535224;0
EA2066;EC;3431;;;;489547;9535224;0
EA2066;MO;6896;;;;489547;9535224;321
EA2066;OS;4047;;;;489547;9535224;0
EA2066;SC;8123;;;;489547;9535224;0
EA2066;VE;447;;;;489547;9535224;0
EA2067;CB;2339;;;;480370;9528916;0
EA2067;CL;2442;;;;480370;9528916;0
EA2067;EC;2154;;;;480370;9528916;39
EA2067;ER;545;;;;480370;9528916;0
EA2067;HL;1499;;;;480370;9528916;35
EA2067;OS;2627;;;;480370;9528916;0
EA2069;BT;174;;;;484465;9531060;0
EA2069;CB;2788;;;;484465;9531060;0
EA2069;CL;2924;;;;484465;9531060;0
EA2069;EC;2389;;;;484465;9531060;252
EA2069;OS;3081;;;;484465;9531060;0
EA206;EC;2233;;;;476582;9528544;41
EA206;ER;128;;;;476582;9528544;0
EA206;HL;1166;;;;476582;9528544;0
EA2073;CL;4224;;;;484769.21;9535159.5;0
EA2073;EC;3453;;;;484775.26;9535148.51;11
EA2073;ER;1432;;;;484773.49;9535188.27;17
EA2076;AT;1563;;;;473844;9523705;0
EA2076;BS;6524;;;;473844;9523705;324
EA2076;CB;4268;;;;473844;9523705;0
EA2076;CL;4396;;;;473844;9523705;0
EA2076;CR;6817;;;;473844;9523705;0
EA2076;EC;3912;;;;473844;9523705;42
EA2076;ER;3114;;;;473844;9523705;22
EA2076;HR;3056;;;;473844;9523705;0
EA2076;MO;5197;;;;473844;9523705;271
EA2076;OS;4422;;;;473844;9523705;56
EA2076;SC;5721;;;;473844;9523705;233
EA2076;TE;3768;;;;473844;9523705;0
EA2076;VE;120;;;;473844;9523705;0
EA2078;AT;1531;;;;471988;9523085;0
EA2078;BS;7092;;;;471988;9523085;0
EA2078;CL;3500;;;;471988;9523085;0
EA2078;EC;3241;;;;471988;9523085;11
EA2078;HR;2773;;;;471988;9523085;0
EA2078;MO;5510;;;;471988;9523085;185
EA2078;OS;3632;;;;471988;9523085;35
EA2078;SC;6149;;;;471988;9523085;143
EA2078;VE;0;;;;471988;9523085;0
EA207;ER;104;;;;477494;9527390;22
EA2083;CL;2783;;;;479844;9528283;0
EA2083;EC;2312;;;;479844;9528283;39
EA2083;ER;214;;;;479844;9528283;0
EA2083;HL;1156;;;;479844;9528283;35
EA2083;OS;3013;;;;479844;9528283;0
EA2084;CL;2932;;;;480413;9528510;0
EA2084;EC;2218;;;;480413;9528510;122
EA2084;ER;473;;;;480413;9528510;0
EA2084;HL;1271;;;;480413;9528510;37
EA2086;BT;236;;;;481149;9528643;0
EA2086;EC;2157;;;;481149;9528643;28
EA2086;HL;1303;;;;481149;9528643;35
EA2086;OS;2531;;;;481149;9528643;0
EA2087;CL;2490;;;;480699;9528291;0
EA2087;EC;2059;;;;480699;9528291;129
EA2087;ER;733;;;;480699;9528291;0
EA2087;HL;1211;;;;480699;9528291;7
EA2087;OS;2721;;;;480699;9528291;0
EA2088;BT;227;;;;481051;9528018;0
EA2088;CL;2524;;;;481051;9528018;0
EA2088;EC;2007;;;;481051;9528018;85
EA2088;HL;1271;;;;481051;9528018;18
EA2088;OS;2706;;;;481051;9528018;0
EA2089;BT;210;;;;481429;9527910;0
EA2089;CB;2279;;;;481429;9527910;0
EA2089;CL;2421;;;;481429;9527910;0
EA2089;EC;1766;;;;481429;9527910;36
EA2089;HL;1147;;;;481429;9527910;6
EA208;ER;88;;;;477317;9526995;0
EA208;HL;777;;;;477317;9526995;0
EA2091;EC;2851;;;;476041;9525029;0
EA2091;ER;436;;;;476041;9525029;65
EA2091;HL;1781;;;;476041;9525029;41
EA2091;HR;0;;;;476041;9525029;0
EA2091;OS;3077;;;;476041;9525029;0
EA2091;TE;2708;;;;476041;9525029;0
EA2092;CB;3375;;;;475578;9525555;0
EA2092;CL;3465;;;;475578;9525555;0
EA2092;EC;3064;;;;475578;9525555;32
EA2092;ER;241;;;;475578;9525555;76
EA2092;HL;2013;;;;475578;9525555;14
EA2092;HR;0;;;;475578;9525555;0
EA2092;TE;2917;;;;475578;9525555;0
EA2093;CL;3383;;;;475643;9525067;0
EA2093;EC;3119;;;;475643;9525067;16
EA2093;ER;300;;;;475643;9525067;54
EA2093;HL;1887;;;;475643;9525067;6
EA2093;HR;0;;;;475643;9525067;0
EA2093;OS;3531;;;;475643;9525067;0
EA2093;TE;2897;;;;475643;9525067;3
EA2098;CB;2923;;;;481214;9530279;0
EA2098;CL;3048;;;;481214;9530279;0
EA2098;EC;2576;;;;481214;9530279;40
EA2098;ER;223;;;;481214;9530279;0
EA2098;HL;1915;;;;481214;9530279;0
EA2098;MO;5887;;;;481214;9530279;57
EA2098;OS;3101;;;;481214;9530279;40
EA2098;SC;7325;;;;481214;9530279;0
EA2106P;BT;212;;;;481248;9529174;0
EA2106P;CB;2786;;;;481248;9529174;0
EA2106P;CL;2859;;;;481248;9529174;0
EA2106P;EC;2237;;;;481248;9529174;129
EA2106P;ER;577;;;;481248;9529174;0
EA2106P;HL;1248;;;;481248;9529174;9
EA2106P;OS;2973;;;;481248;9529174;0
EA2107;CB;2653;;;;473131;9526349;0
EA2107;CL;2781;;;;473131;9526349;0
EA2107;EC;2021;;;;473131;9526349;35
EA2107;OS;2868;;;;473131;9526349;39
EA2108;EC;1225;;;;473113;9526077;0
EA2108;OS;2478;;;;473113;9526077;0
EA2109;AM;8002;;;;488405;9532629;17
EA2109;BS;7550;;;;488405;9532629;4
EA2109;CB;4515;;;;488405;9532629;0
EA2109;CL;4618;;;;488405;9532629;0
EA2109;CR;7737;;;;488405;9532629;4
EA2109;EC;4230;;;;488405;9532629;110
EA2109;MO;4946;;;;488405;9532629;189
EA2109;OS;4732;;;;488405;9532629;0
EA2109;SC;6245;;;;488405;9532629;36
EA2109;VE;216;;;;488405;9532629;0
EA210;ER;1901;;;;471397;9524252;161
EA210;HR;0;;;;471397;9524252;0
EA210;TR;1090;;;;471397;9524252;0
EA2111;AT;1546;;;;473088;9523117;0
EA2111;BS;6773;;;;473088;9523117;40
EA2111;CR;7088;;;;473088;9523117;0
EA2111;EC;4105;;;;473088;9523117;0
EA2111;ER;3610;;;;473088;9523117;10
EA2111;HR;3076;;;;473088;9523117;0
EA2111;MO;5049;;;;473088;9523117;184
EA2111;OS;4295;;;;473088;9523117;39
EA2111;SC;5923;;;;473088;9523117;23
EA2111;VE;253;;;;473088;9523117;0
EA2112;AT;1831;;;;472684;9523534;0
EA2112;BS;7250;;;;472684;9523534;75
EA2112;CL;4272;;;;472684;9523534;0
EA2112;CR;7622;;;;472684;9523534;0
EA2112;EC;3559;;;;472684;9523534;28
EA2112;HR;2520;;;;472684;9523534;0
EA2112;MO;5611;;;;472684;9523534;93
EA2112;OS;4372;;;;472684;9523534;65
EA2112;SC;6213;;;;472684;9523534;11
EA2112;TE;3175;;;;472684;9523534;0
EA2112;VE;69;;;;472684;9523534;0
EA2114P;AM;8181;;;;488906;9533459;160
EA2114P;CR;8150;;;;488906;9533459;0
EA2114P;EC;4255;;;;488906;9533459;48
EA2114P;MO;5587;;;;488906;9533459;198
EA2114P;OS;4434;;;;488906;9533459;40
EA2114P;SC;6926;;;;488906;9533459;17
EA2114P;VE;218;;;;488906;9533459;0
EA2118;CB;2477;;;;481151;9527118;0
EA2118;CL;2637;;;;481151;9527118;0
EA2118;EC;2000;;;;481151;9527118;237
EA2118;HL;1162;;;;481151;9527118;50
EA2118;OS;2729;;;;481151;9527118;0
EA2119;EC;2310;;;;480142;9527235;26
EA2119;ER;631;;;;480142;9527235;0
EA2119;HL;973;;;;480142;9527235;0
EA211;ER;2023;;;;471563;9524300;115
EA211;HR;0;;;;471563;9524300;0
EA211;TR;1140;;;;471563;9524300;0
EA2121;CL;2610;;;;480835;9526852;0
EA2121;EC;2166;;;;480835;9526852;191
EA2121;HL;1081;;;;480835;9526852;38
EA2121;OS;2793;;;;480835;9526852;0
EA2122;CB;3328;;;;480714;9530425;0
EA2122;CL;3467;;;;480714;9530425;0
EA2122;EC;2803;;;;480714;9530425;58
EA2122;ER;1855;;;;480714;9530425;0
EA2122;HL;1943;;;;480714;9530425;23
EA2122;OS;3570;;;;480714;9530425;0
EA2123;CB;4701;;;;489675;9534117;0
EA2123;CL;4781;;;;489675;9534117;0
EA2123;EC;4462;;;;489675;9534117;16
EA2123;MO;6188;;;;489675;9534117;636
EA2123;OS;4785;;;;489675;9534117;12
EA2123;SC;7321;;;;489675;9534117;69
EA2123;VE;411;;;;489675;9534117;0
EA2124;CB;4847;;;;490548;9534795;0
EA2124;CL;4945;;;;490548;9534795;0
EA2124;EC;4590;;;;490548;9534795;0
EA2124;MO;7320;;;;490548;9534795;331
EA2124;OS;5028;;;;490548;9534795;0
EA2124;SC;8583;;;;490548;9534795;0
EA2124;VE;258;;;;490548;9534795;0
EA2126;BT;150;;;;484757;9526390;0
EA2126;CB;2472;;;;484757;9526390;0
EA2126;CL;2535;;;;484757;9526390;0
EA2126;EC;2206;;;;484757;9526390;168
EA2126;OS;2678;;;;484757;9526390;0
EA2127;BT;176;;;;484418;9527326;35
EA2127;CB;2449;;;;484418;9527326;0
EA2127;CL;2530;;;;484418;9527326;0
EA2127;EC;2074;;;;484418;9527326;167
EA2127;OS;2669;;;;484418;9527326;0
EA2128;BT;251;;;;484348;9531296;0
EA2128;CB;2883;;;;484348;9531296;0
EA2128;CL;3015;;;;484348;9531296;0
EA2128;EC;2377;;;;484348;9531296;67
EA2128;OS;3168;;;;484348;9531296;0
EA2129;CB;2968;;;;484218;9531492;0
EA2129;CL;3105;;;;484218;9531492;0
EA2129;EC;2553;;;;484218;9531492;194
EA212;ER;2441;;;;471435;9523997;154
EA212;HR;15;;;;471435;9523997;0
EA212;TR;934;;;;471435;9523997;102
EA2131;CB;2972;;;;484001;9531372;0
EA2131;CL;3094;;;;484001;9531372;0
EA2131;EC;2578;;;;484001;9531372;152
EA2131;OS;3248;;;;484001;9531372;0
EA2132;BT;0;;;;484667;9531350;0
EA2132;CB;2495;;;;484667;9531350;0
EA2132;CL;2638;;;;484667;9531350;0
EA2132;EC;2024;;;;484667;9531350;65
EA2134P;CL;4649;;;;487306.42;9537456.31;0
EA2134P;EC;3933;;;;487330.13;9537465.53;2
EA2134P;ER;2237;;;;487383.7;9537488.28;10
EA2134P;MO;6661;;;;487238.97;9537430.98;0
EA2134P;OS;4756;;;;487302.84;9537454.96;0
EA2137;BT;225;;;;481068;9529008;0
EA2137;CB;2617;;;;481068;9529008;0
EA2137;CL;2816;;;;481068;9529008;0
EA2137;EC;2036;;;;481068;9529008;183
EA2137;HL;1187;;;;481068;9529008;27
EA2138;BT;229;;;;481382;9529385;0
EA2138;CB;2675;;;;481382;9529385;0
EA2138;CL;2813;;;;481382;9529385;0
EA2138;EC;2148;;;;481382;9529385;72
EA2138;ER;581;;;;481382;9529385;0
EA2138;HL;1298;;;;481382;9529385;16
EA2139;CB;2505;;;;481211;9529772;0
EA2139;CL;2665;;;;481211;9529772;0
EA2139;EC;2257;;;;481211;9529772;90
EA2139;ER;1158;;;;481211;9529772;0
EA2139;HL;1509;;;;481211;9529772;13
EA2139;OS;2941;;;;481211;9529772;0
EA213;ER;1923;;;;471863;9524628;43
EA213;HR;0;;;;471863;9524628;0
EA213;TR;1167;;;;471863;9524628;0
EA2142;BT;219;;;;483975;9529071;0
EA2142;CB;1892;;;;483975;9529071;0
EA2142;CL;1968;;;;483975;9529071;0
EA2142;EC;1620;;;;483975;9529071;41
EA2142;OS;2071;;;;483975;9529071;0
EA2143;BT;1123;;;;483845;9529415;0
EA2143;CB;2143;;;;483845;9529415;0
EA2143;CL;2245;;;;483845;9529415;0
EA2143;EC;1690;;;;483845;9529415;293
EA2144P;AM;6892;;;;475078;9523942;79
EA2144P;AT;2010;;;;475078;9523942;0
EA2144P;BS;6318;;;;475078;9523942;54
EA2144P;CB;4387;;;;475078;9523942;0
EA2144P;CL;4457;;;;475078;9523942;0
EA2144P;CR;6489;;;;475078;9523942;0
EA2144P;EC;3733;;;;475078;9523942;17
EA2144P;HL;2566;;;;475078;9523942;0
EA2144P;HR;2558;;;;475078;9523942;8
EA2144P;MO;5638;;;;475078;9523942;0
EA2144P;OS;4555;;;;475078;9523942;6
EA2144P;SC;5805;;;;475078;9523942;0
EA2144P;TE;3296;;;;475078;9523942;0
EA2144P;VE;112;;;;475078;9523942;0
EA2146;BT;640;;;;481170;9529545;0
EA2146;CB;2647;;;;481170;9529545;0
EA2146;CL;2767;;;;481170;9529545;0
EA2146;EC;2123;;;;481170;9529545;132
EA2146;ER;952;;;;481170;9529545;0
EA2146;HL;1438;;;;481170;9529545;0
EA2146;OS;2876;;;;481170;9529545;0
EA2147;BT;215;;;;480861;9529145;0
EA2147;CL;2677;;;;480861;9529145;0
EA2147;EC;2291;;;;480861;9529145;46
EA2147;ER;567;;;;480861;9529145;0
EA2147;HL;1368;;;;480861;9529145;23
EA2147;OS;2842;;;;480861;9529145;0
EA2148;BT;221;;;;481037;9529330;0
EA2148;CB;2662;;;;481037;9529330;0
EA2148;CL;2798;;;;481037;9529330;0
EA2148;EC;2315;;;;481037;9529330;101
EA2148;ER;713;;;;481037;9529330;0
EA2148;HL;1419;;;;481037;9529330;18
EA2149;CB;2575;;;;481445;9529900;0
EA2149;CL;2760;;;;481445;9529900;0
EA2149;EC;2314;;;;481445;9529900;94
EA2149;ER;239;;;;481445;9529900;0
EA2149;HL;1514;;;;481445;9529900;4
EA214;ER;2328;;;;471305;9523691;19
EA214;HR;0;;;;471305;9523691;0
EA214;TR;971;;;;471305;9523691;43
EA2151;BT;575;;;;481417;9529661;0
EA2151;CB;2676;;;;481417;9529661;0
EA2151;CL;2813;;;;481417;9529661;0
EA2151;EC;2103;;;;481417;9529661;113
EA2151;ER;236;;;;481417;9529661;0
EA2151;HL;1474;;;;481417;9529661;0
EA2151;OS;2926;;;;481417;9529661;0
EA2152;BT;181;;;;484644;9530295;0
EA2152;CB;2132;;;;484644;9530295;0
EA2152;CL;2265;;;;484644;9530295;0
EA2152;EC;1852;;;;484644;9530295;86
EA2153;BT;169;;;;483838;9530293;0
EA2153;CB;2911;;;;483838;9530293;0
EA2153;CL;3077;;;;483838;9530293;0
EA2153;EC;2375;;;;483838;9530293;194
EA2154;BT;308;;;;482855;9530011;0
EA2154;CB;2710;;;;482855;9530011;0
EA2154;CL;2925;;;;482855;9530011;0
EA2154;EC;2184;;;;482855;9530011;23
EA2154;HL;1302;;;;482855;9530011;0
EA2156;BT;1048;;;;484133;9531158;0
EA2156;CB;2918;;;;484133;9531158;0
EA2156;CL;3041;;;;484133;9531158;0
EA2156;EC;2394;;;;484133;9531158;75
EA2156;OS;3208;;;;484133;9531158;0
EA2157;BT;1205;;;;483845;9531550;0
EA2157;CB;3189;;;;483845;9531550;0
EA2157;CL;3296;;;;483845;9531550;0
EA2157;EC;2701;;;;483845;9531550;102
EA2157;ER;1198;;;;483845;9531550;2
EA2158;BT;886;;;;484037;9531737;0
EA2158;CB;3120;;;;484037;9531737;0
EA2158;CL;3240;;;;484037;9531737;0
EA2158;EC;2713;;;;484037;9531737;57
EA2158;ER;881;;;;484037;9531737;16
EA2159;BT;0;;;;484498;9531577;0
EA2159;CL;2755;;;;484498;9531577;0
EA2159;EC;2397;;;;484498;9531577;79
EA2159;OS;2896;;;;484498;9531577;0
EA2161;BT;201;;;;484517;9530777;3
EA2161;CB;2731;;;;484517;9530777;0
EA2161;CL;2848;;;;484517;9530777;0
EA2161;EC;2279;;;;484517;9530777;165
EA2161;OS;2994;;;;484517;9530777;0
EA2162E;BT;1044;;;;484879;9531833;0
EA2162E;CB;2777;;;;484879;9531833;0
EA2162E;CL;2952;;;;484879;9531833;0
EA2162E;EC;2228;;;;484879;9531833;45
EA2163;AT;791;;;;484500;9528632;0
EA2163;BT;986;;;;484500;9528632;102
EA2167;AT;824;;;;484742;9528400;10
EA2167;BT;1028;;;;484742;9528400;73
EA2169;CL;4090;;;;489478;9534489;0
EA2169;EC;4090;;;;489478;9534489;0
EA2169;MO;6483;;;;489478;9534489;313
EA2169;OS;4077;;;;489478;9534489;0
EA2169;SC;7403;;;;489478;9534489;0
EA2169;VE;769;;;;489478;9534489;0
EA216;CL;3242;;;;472049;9524365;0
EA216;EC;3214;;;;472049;9524365;0
EA216;ER;2037;;;;472049;9524365;45
EA216;HR;0;;;;472049;9524365;0
EA216;TR;1179;;;;472049;9524365;3
EA217;ER;2456;;;;471348;9523842;106
EA217;HR;0;;;;471348;9523842;0
EA217;TR;996;;;;471348;9523842;0
EA2186;EC;4121;;;;489636;9534843;0
EA2186;MO;6747;;;;489636;9534843;647
EA2186;OS;4125;;;;489636;9534843;0
EA2186;SC;8029;;;;489636;9534843;0
EA2186;VE;211;;;;489636;9534843;0
EA2187;CB;4935;;;;489255;9533798;0
EA2187;CL;4860;;;;489255;9533798;0
EA2187;EC;4638;;;;489255;9533798;0
EA2187;MO;5644;;;;489255;9533798;583
EA2187;OS;4862;;;;489255;9533798;0
EA2187;SC;6966;;;;489255;9533798;31
EA2187;VE;209;;;;489255;9533798;0
EA2188;CL;4010;;;;489145;9534236;0
EA2188;EC;4009;;;;489145;9534236;0
EA2188;MO;6002;;;;489145;9534236;129
EA2188;OS;3999;;;;489145;9534236;0
EA2188;SC;7304;;;;489145;9534236;0
EA2188;VE;819;;;;489145;9534236;0
EA2189;AT;1386;;;;471592;9522747;0
EA2189;BS;7169;;;;471592;9522747;43
EA2189;EC;3890;;;;471592;9522747;21
EA2189;HR;2916;;;;471592;9522747;0
EA2189;MO;5659;;;;471592;9522747;186
EA2189;OS;4031;;;;471592;9522747;59
EA2189;SC;6468;;;;471592;9522747;0
EA2189;TE;3571;;;;471592;9522747;0
EA2189;TR;3561;;;;471592;9522747;0
EA2189;VE;0;;;;471592;9522747;0
EA2191;AT;1887;;;;473541;9523160;0
EA2191;BS;6647;;;;473541;9523160;78
EA2191;CR;6902;;;;473541;9523160;0
EA2191;ER;3249;;;;473541;9523160;14
EA2191;HL;4412;;;;473541;9523160;9
EA2191;HR;2944;;;;473541;9523160;0
EA2191;MO;5781;;;;473541;9523160;44
EA2191;OS;4771;;;;473541;9523160;23
EA2191;SC;6090;;;;473541;9523160;0
EA2191;VE;300;;;;473541;9523160;0
EA2196;CB;3401;;;;489161;9534906;0
EA2196;CL;3527;;;;489161;9534906;0
EA2196;EC;3029;;;;489161;9534906;0
EA2196;MO;6429;;;;489161;9534906;861
EA2196;OS;3630;;;;489161;9534906;0
EA2196;SC;7570;;;;489161;9534906;0
EA2197;CB;2296;;;;482143;9526987;0
EA2197;CL;2447;;;;482143;9526987;0
EA2197;EC;1865;;;;482143;9526987;204
EA2197;HL;1370;;;;482143;9526987;175
EA2197;OS;2553;;;;482143;9526987;0
EA2198;CB;2341;;;;481794;9526468;0
EA2198;CL;2491;;;;481794;9526468;0
EA2198;EC;1943;;;;481794;9526468;88
EA2198;HL;1255;;;;481794;9526468;22
EA2198;OS;2603;;;;481794;9526468;0
EA2199;CB;2375;;;;482242;9526718;0
EA2199;CL;2441;;;;482242;9526718;0
EA2199;EC;2128;;;;482242;9526718;108
EA2199;HL;1311;;;;482242;9526718;10
EA2199;OS;2458;;;;482242;9526718;0
EA219;ER;1907;;;;472019;9524655;83
EA219;HR;0;;;;472019;9524655;0
EA219;OS;2781;;;;472019;9524655;0
EA219;TR;1108;;;;472019;9524655;0
EA21;ER;688;;;;471913;9525419;0
EA21;HR;0;;;;471913;9525419;0
EA21;OS;1994;;;;471913;9525419;191
EA21;TR;146;;;;471913;9525419;0
EA2201;BT;607;;;;481723;9529856;0
EA2201;CB;2563;;;;481723;9529856;0
EA2201;CL;2687;;;;481723;9529856;0
EA2201;EC;2303;;;;481723;9529856;14
EA2201;ER;247;;;;481723;9529856;0
EA2201;HL;1350;;;;481723;9529856;0
EA2201;OS;2807;;;;481723;9529856;0
EA2204;CB;2914;;;;487303;9533975;0
EA2204;CL;3009;;;;487303;9533975;0
EA2204;EC;2434;;;;487303;9533975;2
EA2204;OS;3166;;;;487303;9533975;0
EA2206;BT;329;;;;486829;9533147;0
EA2206;CB;3211;;;;486829;9533147;0
EA2206;CL;3280;;;;486829;9533147;0
EA2206;EC;2831;;;;486829;9533147;44
EA2206;OS;3413;;;;486829;9533147;0
EA2209;BT;221;;;;484233;9530715;0
EA2209;CB;2720;;;;484233;9530715;0
EA2209;CL;2857;;;;484233;9530715;0
EA2209;EC;2332;;;;484233;9530715;114
EA2209;OS;3000;;;;484233;9530715;0
EA220;ER;479;;;;474468;9526125;14
EA2211;BT;168;;;;483948;9530724;0
EA2211;CB;3016;;;;483948;9530724;0
EA2211;CL;3155;;;;483948;9530724;0
EA2211;EC;2519;;;;483948;9530724;59
EA2212;BT;1083;;;;483915;9530994;0
EA2212;CB;2922;;;;483915;9530994;0
EA2212;CL;2975;;;;483915;9530994;0
EA2212;EC;2606;;;;483915;9530994;41
EA2212;OS;3147;;;;483915;9530994;0
EA2213;CB;2220;;;;481897;9526844;0
EA2213;CL;2342;;;;481897;9526844;0
EA2213;EC;1838;;;;481897;9526844;92
EA2213;HL;1237;;;;481897;9526844;28
EA2213;OS;2465;;;;481897;9526844;0
EA2214;CB;3046;;;;483621;9530697;0
EA2214;CL;3196;;;;483621;9530697;0
EA2214;EC;2532;;;;483621;9530697;29
EA2216;CB;3130;;;;483758;9531236;0
EA2216;CL;3254;;;;483758;9531236;0
EA2216;EC;2699;;;;483758;9531236;63
EA2217;CB;2844;;;;484317;9531730;0
EA2217;CL;2934;;;;484317;9531730;0
EA2217;EC;2621;;;;484317;9531730;0
EA2217;OS;3004;;;;484317;9531730;0
EA2221;BT;222;;;;485947;9530934;0
EA2221;CB;2023;;;;485947;9530934;0
EA2221;CL;2099;;;;485947;9530934;0
EA2221;EC;1672;;;;485947;9530934;226
EA2223;BT;209;;;;485470;9531603;0
EA2223;CB;2944;;;;485470;9531603;0
EA2223;CL;3057;;;;485470;9531603;0
EA2223;EC;2520;;;;485470;9531603;55
EA2224;CB;2159;;;;481625;9526708;0
EA2224;CL;2306;;;;481625;9526708;0
EA2224;EC;2021;;;;481625;9526708;91
EA2224;HL;1254;;;;481625;9526708;0
EA2224;OS;2427;;;;481625;9526708;0
EA2226;CB;2503;;;;481332;9526578;0
EA2226;CL;2542;;;;481332;9526578;0
EA2226;EC;2092;;;;481332;9526578;61
EA2226;HL;1240;;;;481332;9526578;14
EA2226;OS;2593;;;;481332;9526578;0
EA2227;BT;172;;;;484388;9529377;2
EA2227;CB;1685;;;;484388;9529377;0
EA2227;CL;1767;;;;484388;9529377;0
EA2227;EC;1569;;;;484388;9529377;65
EA2227;OS;1881;;;;484388;9529377;0
EA2228;BT;218;;;;483902;9528719;0
EA2228;CB;1999;;;;483902;9528719;0
EA2228;CL;2111;;;;483902;9528719;0
EA2228;EC;1714;;;;483902;9528719;171
EA2228;OS;2236;;;;483902;9528719;0
EA222;CL;3276;;;;474060;9526232;0
EA222;ER;1226;;;;474060;9526232;62
EA222;OS;3490;;;;474060;9526232;49
EA2232;AT;1460;;;;472616;9522835;0
EA2232;BS;6886;;;;472616;9522835;14
EA2232;HR;2684;;;;472616;9522835;0
EA2232;MO;5004;;;;472616;9522835;202
EA2232;OS;4354;;;;472616;9522835;39
EA2232;SC;5921;;;;472616;9522835;1
EA2232;TR;3759;;;;472616;9522835;0
EA2232;VE;199;;;;472616;9522835;0
EA2233P;BT;235;;;;482725;9529228;0
EA2233P;CB;2430;;;;482725;9529228;0
EA2233P;CL;2567;;;;482725;9529228;0
EA2233P;EC;1834;;;;482725;9529228;103
EA2233P;OS;2736;;;;482725;9529228;0
EA2237;AM;8154;;;;488547;9533087;175
EA2237;CL;3669;;;;488547;9533087;0
EA2237;CR;7922;;;;488547;9533087;0
EA2237;EC;3554;;;;488547;9533087;14
EA2237;MO;5584;;;;488547;9533087;165
EA2237;OS;3781;;;;488547;9533087;1
EA2237;SC;6778;;;;488547;9533087;0
EA2237;VE;207;;;;488547;9533087;0
EA2238;CL;3898;;;;488861;9533939;0
EA2238;EC;3898;;;;488861;9533939;0
EA2238;MO;5542;;;;488861;9533939;15
EA2238;OS;3900;;;;488861;9533939;0
EA2238;SC;7138;;;;488861;9533939;0
EA2238;VE;210;;;;488861;9533939;0
EA2239;CB;3418;;;;488566;9534249;0
EA2239;CL;3542;;;;488566;9534249;0
EA2239;EC;2991;;;;488566;9534249;35
EA2239;MO;5921;;;;488566;9534249;152
EA2239;OS;3623;;;;488566;9534249;4
EA2239;SC;7062;;;;488566;9534249;0
EA2241;CB;3419;;;;488817;9534571;0
EA2241;CL;3492;;;;488817;9534571;0
EA2241;EC;3093;;;;488817;9534571;19
EA2241;MO;5964;;;;488817;9534571;495
EA2241;OS;3628;;;;488817;9534571;52
EA2241;SC;7333;;;;488817;9534571;0
EA2242;CB;3296;;;;488401;9534818;0
EA2242;CL;3407;;;;488401;9534818;0
EA2242;EC;2952;;;;488401;9534818;5
EA2242;MO;5639;;;;488401;9534818;146
EA2242;OS;3517;;;;488401;9534818;11
EA2242;SC;7109;;;;488401;9534818;0
EA2242;VE;0;;;;488401;9534818;0
EA2243;CB;3393;;;;488869;9535203;0
EA2243;CL;3504;;;;488869;9535203;0
EA2243;EC;3078;;;;488869;9535203;14
EA2243;MO;6714;;;;488869;9535203;533
EA2243;OS;3610;;;;488869;9535203;21
EA2243;SC;7542;;;;488869;9535203;0
EA2243;VE;0;;;;488869;9535203;0
EA2249;BT;324;;;;484246;9529070;0
EA2249;CB;1758;;;;484246;9529070;0
EA2249;CL;1863;;;;484246;9529070;0
EA2249;EC;1377;;;;484246;9529070;338
EA2249;OS;1971;;;;484246;9529070;0
EA224;EC;1889;;;;478082;9528281;89
